Jar,Species,Day,Treatment,Replicate,Community,Community.Complexity,td
136,Blepharisma,14,20,1,Loxocephalus + Blepharisma + Colpidium,3,217.4520965
136,Colpidium,14,20,1,Loxocephalus + Blepharisma + Colpidium,3,5871.206607
136,Loxocephallus,14,20,1,Loxocephalus + Blepharisma + Colpidium,3,0
137,Blepharisma,14,20,2,Loxocephalus + Blepharisma + Colpidium,3,737.700645
137,Colpidium,14,20,2,Loxocephalus + Blepharisma + Colpidium,3,10143.38387
137,Loxocephallus,14,20,2,Loxocephalus + Blepharisma + Colpidium,3,0
138,Blepharisma,14,20,3,Loxocephalus + Blepharisma + Colpidium,3,160.3861511
138,Colpidium,14,20,3,Loxocephalus + Blepharisma + Colpidium,3,9142.010615
138,Loxocephallus,14,20,3,Loxocephalus + Blepharisma + Colpidium,3,0
139,Blepharisma,14,20,4,Loxocephalus + Blepharisma + Colpidium,3,605.3806019
139,Colpidium,14,20,4,Loxocephalus + Blepharisma + Colpidium,3,11956.26689
139,Loxocephallus,14,20,4,Loxocephalus + Blepharisma + Colpidium,3,0
140,Blepharisma,14,20,5,Loxocephalus + Blepharisma + Colpidium,3,659.4125605
140,Colpidium,14,20,5,Loxocephalus + Blepharisma + Colpidium,3,6989.773141
140,Loxocephallus,14,20,5,Loxocephalus + Blepharisma + Colpidium,3,0
141,Blepharisma,14,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,64.89011608
141,Colpidium,14,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,8899.761661
141,Loxocephallus,14,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
141,P.caudatum,14,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,185.4117013
142,Blepharisma,14,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,199.1716792
142,Colpidium,14,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,13742.84586
142,Loxocephallus,14,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,2.718066038
142,P.caudatum,14,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,35.48726165
143,Blepharisma,14,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,229.418258
143,Colpidium,14,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,14223.93199
143,Loxocephallus,14,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,5.634548643
143,P.caudatum,14,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,229.418258
144,Blepharisma,14,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,139.4167912
144,Colpidium,14,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,11825.26096
144,Loxocephallus,14,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,2.222750198
144,P.caudatum,14,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,14.63189727
145,Blepharisma,14,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,131.119514
145,Colpidium,14,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,16127.70022
145,Loxocephallus,14,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,131.119514
145,P.caudatum,14,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,64.01646989
146,Blepharisma,14,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,533.1587123
146,Colpidium,14,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,6931.06326
146,Loxocephallus,14,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
146,P.caudatum,14,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1066.317425
147,Blepharisma,14,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,108.6130374
147,Colpidium,14,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,7277.073504
147,Loxocephallus,14,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
147,P.caudatum,14,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,543.0651869
148,Blepharisma,14,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,165.2503129
148,Colpidium,14,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,8262.515645
148,Loxocephallus,14,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
148,P.caudatum,14,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1322.002503
149,Blepharisma,14,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,162.7935686
149,Colpidium,14,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,8934.749924
149,Loxocephallus,14,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
149,P.caudatum,14,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,623.3546458
150,Blepharisma,14,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,160.8982327
150,Colpidium,14,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,8849.402798
150,Loxocephallus,14,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
150,P.caudatum,14,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,321.7964654
1,P.caudatum,16,15,1,P.caudatum,1,179.9860273
2,P.caudatum,16,15,2,P.caudatum,1,251.4658735
3,P.caudatum,16,15,3,P.caudatum,1,401.0695736
4,P.caudatum,16,15,4,P.caudatum,1,161.5514933
5,P.caudatum,16,15,5,P.caudatum,1,591.263828
6,P.caudatum,16,20,1,P.caudatum,1,2687.301073
7,P.caudatum,16,20,2,P.caudatum,1,3589.781873
8,P.caudatum,16,20,3,P.caudatum,1,1920.275823
9,P.caudatum,16,20,4,P.caudatum,1,5239.05565
10,P.caudatum,16,20,5,P.caudatum,1,3210.749912
11,Loxocephallus,16,15,1,Loxocephalus,1,255.5408432
12,Loxocephallus,16,15,2,Loxocephalus,1,694.1703308
13,Loxocephallus,16,15,3,Loxocephalus,1,1345.095515
14,Loxocephallus,16,15,4,Loxocephalus,1,672.9982661
15,Loxocephallus,16,15,5,Loxocephalus,1,947.2684331
16,Loxocephallus,16,20,1,Loxocephalus,1,550.8574162
17,Loxocephallus,16,20,2,Loxocephalus,1,161.539823
18,Loxocephallus,16,20,3,Loxocephalus,1,149.0819192
19,Loxocephallus,16,20,4,Loxocephalus,1,157.2373762
20,Loxocephallus,16,20,5,Loxocephalus,1,1202.629972
21,Colpidium,16,15,1,Colpidium,1,11721.64154
22,Colpidium,16,15,2,Colpidium,1,11632.43356
23,Colpidium,16,15,3,Colpidium,1,12218.21946
24,Colpidium,16,15,4,Colpidium,1,11343.12829
25,Colpidium,16,15,5,Colpidium,1,9020.107062
26,Colpidium,16,20,1,Colpidium,1,14040.71106
27,Colpidium,16,20,2,Colpidium,1,15728.50372
28,Colpidium,16,20,3,Colpidium,1,6169.357784
29,Colpidium,16,20,4,Colpidium,1,10599.4583
30,Colpidium,16,20,5,Colpidium,1,14295.51285
31,Blepharisma,16,15,1,Blepharisma,1,414.6950527
32,Blepharisma,16,15,2,Blepharisma,1,995.4218894
33,Blepharisma,16,15,3,Blepharisma,1,2313.866111
34,Blepharisma,16,15,4,Blepharisma,1,598.8846134
35,Blepharisma,16,15,5,Blepharisma,1,358.6364006
36,Blepharisma,16,20,1,Blepharisma,1,3570.266526
37,Blepharisma,16,20,2,Blepharisma,1,1787.04183
38,Blepharisma,16,20,3,Blepharisma,1,1823.24539
39,Blepharisma,16,20,4,Blepharisma,1,1782.562489
40,Blepharisma,16,20,5,Blepharisma,1,1106.719486
41,Loxocephallus,16,15,1,Paramecium caudatum + Loxocephalus,2,105.7055462
41,P.caudatum,16,15,1,Paramecium caudatum + Loxocephalus,2,2854.049748
42,Loxocephallus,16,15,2,Paramecium caudatum + Loxocephalus,2,109.7728847
42,P.caudatum,16,15,2,Paramecium caudatum + Loxocephalus,2,1097.728847
43,Loxocephallus,16,15,3,Paramecium caudatum + Loxocephalus,2,752.1111074
43,P.caudatum,16,15,3,Paramecium caudatum + Loxocephalus,2,1025.603723
44,Loxocephallus,16,15,4,Paramecium caudatum + Loxocephalus,2,66.87197117
44,P.caudatum,16,15,4,Paramecium caudatum + Loxocephalus,2,601.8477405
45,Loxocephallus,16,15,5,Paramecium caudatum + Loxocephalus,2,337.0708617
45,P.caudatum,16,15,5,Paramecium caudatum + Loxocephalus,2,1516.818877
46,Loxocephallus,16,20,1,Paramecium caudatum + Loxocephalus,2,0
46,P.caudatum,16,20,1,Paramecium caudatum + Loxocephalus,2,3028.356682
47,Loxocephallus,16,20,2,Paramecium caudatum + Loxocephalus,2,0
47,P.caudatum,16,20,2,Paramecium caudatum + Loxocephalus,2,4961.601684
48,Loxocephallus,16,20,3,Paramecium caudatum + Loxocephalus,2,0
48,P.caudatum,16,20,3,Paramecium caudatum + Loxocephalus,2,4294.52635
49,Loxocephallus,16,20,4,Paramecium caudatum + Loxocephalus,2,1.036756895
49,P.caudatum,16,20,4,Paramecium caudatum + Loxocephalus,2,3501.874808
50,Loxocephallus,16,20,5,Paramecium caudatum + Loxocephalus,2,0
50,P.caudatum,16,20,5,Paramecium caudatum + Loxocephalus,2,4610.490574
51,Blepharisma,16,15,1,Paramecium caudatum + Blepharisma,2,753.3520235
51,P.caudatum,16,15,1,Paramecium caudatum + Blepharisma,2,1004.469365
52,Blepharisma,16,15,2,Paramecium caudatum + Blepharisma,2,878.4736768
52,P.caudatum,16,15,2,Paramecium caudatum + Blepharisma,2,1756.947354
53,Blepharisma,16,15,3,Paramecium caudatum + Blepharisma,2,435.2806317
53,P.caudatum,16,15,3,Paramecium caudatum + Blepharisma,2,3046.964422
54,Blepharisma,16,15,4,Paramecium caudatum + Blepharisma,2,986.9748951
54,P.caudatum,16,15,4,Paramecium caudatum + Blepharisma,2,986.9748951
55,Blepharisma,16,15,5,Paramecium caudatum + Blepharisma,2,659.1846299
55,P.caudatum,16,15,5,Paramecium caudatum + Blepharisma,2,1153.573102
56,Blepharisma,16,20,1,Paramecium caudatum + Blepharisma,2,674.8974196
56,P.caudatum,16,20,1,Paramecium caudatum + Blepharisma,2,2868.314033
57,Blepharisma,16,20,2,Paramecium caudatum + Blepharisma,2,1174.244986
57,P.caudatum,16,20,2,Paramecium caudatum + Blepharisma,2,3718.442457
58,Blepharisma,16,20,3,Paramecium caudatum + Blepharisma,2,2004.373874
58,P.caudatum,16,20,3,Paramecium caudatum + Blepharisma,2,3826.531942
59,Blepharisma,16,20,4,Paramecium caudatum + Blepharisma,2,1842.011734
59,P.caudatum,16,20,4,Paramecium caudatum + Blepharisma,2,2947.218774
60,Blepharisma,16,20,5,Paramecium caudatum + Blepharisma,2,791.8779837
60,P.caudatum,16,20,5,Paramecium caudatum + Blepharisma,2,1583.755967
61,Colpidium,16,15,1,Paramecium caudatum + Colpidium,2,16393.60601
61,P.caudatum,16,15,1,Paramecium caudatum + Colpidium,2,242.8682372
62,Colpidium,16,15,2,Paramecium caudatum + Colpidium,2,17189.61385
62,P.caudatum,16,15,2,Paramecium caudatum + Colpidium,2,25.52104527
63,Colpidium,16,15,3,Paramecium caudatum + Colpidium,2,14951.78182
63,P.caudatum,16,15,3,Paramecium caudatum + Colpidium,2,51.77460454
64,Colpidium,16,15,4,Paramecium caudatum + Colpidium,2,19190.19026
64,P.caudatum,16,15,4,Paramecium caudatum + Colpidium,2,19.71529756
65,Colpidium,16,15,5,Paramecium caudatum + Colpidium,2,16390.94022
65,P.caudatum,16,15,5,Paramecium caudatum + Colpidium,2,8.353402217
66,Colpidium,16,20,1,Paramecium caudatum + Colpidium,2,15972.31902
66,P.caudatum,16,20,1,Paramecium caudatum + Colpidium,2,374.3512269
67,Colpidium,16,20,2,Paramecium caudatum + Colpidium,2,14191.73535
67,P.caudatum,16,20,2,Paramecium caudatum + Colpidium,2,150.975908
68,Colpidium,16,20,3,Paramecium caudatum + Colpidium,2,11433.43275
68,P.caudatum,16,20,3,Paramecium caudatum + Colpidium,2,544.4491783
69,Colpidium,16,20,4,Paramecium caudatum + Colpidium,2,13007.56357
69,P.caudatum,16,20,4,Paramecium caudatum + Colpidium,2,86.95362643
70,Colpidium,16,20,5,Paramecium caudatum + Colpidium,2,13837.43103
70,P.caudatum,16,20,5,Paramecium caudatum + Colpidium,2,128.1243614
71,Blepharisma,16,15,1,Loxocephalus + Blepharisma,2,726.2088229
71,Loxocephallus,16,15,1,Loxocephalus + Blepharisma,2,363.1044115
72,Blepharisma,16,15,2,Loxocephalus + Blepharisma,2,906.5314252
72,Loxocephallus,16,15,2,Loxocephalus + Blepharisma,2,129.5044893
73,Blepharisma,16,15,3,Loxocephalus + Blepharisma,2,1268.423155
73,Loxocephallus,16,15,3,Loxocephalus + Blepharisma,2,149.2262536
74,Blepharisma,16,15,4,Loxocephalus + Blepharisma,2,194.1941145
74,Loxocephallus,16,15,4,Loxocephalus + Blepharisma,2,194.1941145
75,Blepharisma,16,15,5,Loxocephalus + Blepharisma,2,1075.505842
75,Loxocephallus,16,15,5,Loxocephalus + Blepharisma,2,38.37822731
76,Blepharisma,16,20,1,Loxocephalus + Blepharisma,2,2085.639302
76,Loxocephallus,16,20,1,Loxocephalus + Blepharisma,2,0
77,Blepharisma,16,20,2,Loxocephalus + Blepharisma,2,2028.0284
77,Loxocephallus,16,20,2,Loxocephalus + Blepharisma,2,0
78,Blepharisma,16,20,3,Loxocephalus + Blepharisma,2,1309.343777
78,Loxocephallus,16,20,3,Loxocephalus + Blepharisma,2,0
79,Blepharisma,16,20,4,Loxocephalus + Blepharisma,2,1504.042217
79,Loxocephallus,16,20,4,Loxocephalus + Blepharisma,2,0
80,Blepharisma,16,20,5,Loxocephalus + Blepharisma,2,3686.159826
80,Loxocephallus,16,20,5,Loxocephalus + Blepharisma,2,0
81,Colpidium,16,15,1,Loxocephalus + Colpidium,2,13422.66311
81,Loxocephallus,16,15,1,Loxocephalus + Colpidium,2,0
82,Colpidium,16,15,2,Loxocephalus + Colpidium,2,15737.96894
82,Loxocephallus,16,15,2,Loxocephalus + Colpidium,2,3.292261704
83,Colpidium,16,15,3,Loxocephalus + Colpidium,2,12689.80881
83,Loxocephallus,16,15,3,Loxocephalus + Colpidium,2,1
84,Colpidium,16,15,4,Loxocephalus + Colpidium,2,11695.00755
84,Loxocephallus,16,15,4,Loxocephalus + Colpidium,2,1.075137963
85,Colpidium,16,15,5,Loxocephalus + Colpidium,2,13167.19164
85,Loxocephallus,16,15,5,Loxocephalus + Colpidium,2,0
86,Colpidium,16,20,1,Loxocephalus + Colpidium,2,11037.47628
86,Loxocephallus,16,20,1,Loxocephalus + Colpidium,2,0
87,Colpidium,16,20,2,Loxocephalus + Colpidium,2,12651.46854
87,Loxocephallus,16,20,2,Loxocephalus + Colpidium,2,0
88,Colpidium,16,20,3,Loxocephalus + Colpidium,2,13161.64766
88,Loxocephallus,16,20,3,Loxocephalus + Colpidium,2,0
89,Colpidium,16,20,4,Loxocephalus + Colpidium,2,12098.86172
89,Loxocephallus,16,20,4,Loxocephalus + Colpidium,2,0
90,Colpidium,16,20,5,Loxocephalus + Colpidium,2,8056.441268
90,Loxocephallus,16,20,5,Loxocephalus + Colpidium,2,0
91,Blepharisma,16,15,1,Blepharisma + Colpidium,2,116.7874423
91,Colpidium,16,15,1,Blepharisma + Colpidium,2,11975.78097
92,Blepharisma,16,15,2,Blepharisma + Colpidium,2,347.2840214
92,Colpidium,16,15,2,Blepharisma + Colpidium,2,13342.32556
93,Blepharisma,16,15,3,Blepharisma + Colpidium,2,60.47879484
93,Colpidium,16,15,3,Blepharisma + Colpidium,2,14717.49842
94,Blepharisma,16,15,4,Blepharisma + Colpidium,2,321.147122
94,Colpidium,16,15,4,Blepharisma + Colpidium,2,10276.7079
95,Blepharisma,16,15,5,Blepharisma + Colpidium,2,183.4137718
95,Colpidium,16,15,5,Blepharisma + Colpidium,2,12870.90632
96,Blepharisma,16,20,1,Blepharisma + Colpidium,2,1016.157506
96,Colpidium,16,20,1,Blepharisma + Colpidium,2,5927.585454
97,Blepharisma,16,20,2,Blepharisma + Colpidium,2,1492.086774
97,Colpidium,16,20,2,Blepharisma + Colpidium,2,4476.260323
98,Blepharisma,16,20,3,Blepharisma + Colpidium,2,1306.947178
98,Colpidium,16,20,3,Blepharisma + Colpidium,2,6389.519537
99,Blepharisma,16,20,4,Blepharisma + Colpidium,2,1127.314445
99,Colpidium,16,20,4,Blepharisma + Colpidium,2,4509.257779
100,Blepharisma,16,20,5,Blepharisma + Colpidium,2,1779.466523
100,Colpidium,16,20,5,Blepharisma + Colpidium,2,4790.871409
101,Blepharisma,16,15,1,P.caudatum + Loxocephalus + Blepharisma,3,675.0999088
101,Loxocephallus,16,15,1,P.caudatum + Loxocephalus + Blepharisma,3,60.36227655
101,P.caudatum,16,15,1,P.caudatum + Loxocephalus + Blepharisma,3,2175.321929
102,Blepharisma,16,15,2,P.caudatum + Loxocephalus + Blepharisma,3,536.0451234
102,Loxocephallus,16,15,2,P.caudatum + Loxocephalus + Blepharisma,3,65.42247239
102,P.caudatum,16,15,2,P.caudatum + Loxocephalus + Blepharisma,3,3886.327144
103,Blepharisma,16,15,3,P.caudatum + Loxocephalus + Blepharisma,3,239.6171346
103,Loxocephallus,16,15,3,P.caudatum + Loxocephalus + Blepharisma,3,79.87237821
103,P.caudatum,16,15,3,P.caudatum + Loxocephalus + Blepharisma,3,1916.937077
104,Blepharisma,16,15,4,P.caudatum + Loxocephalus + Blepharisma,3,383.3336802
104,Loxocephallus,16,15,4,P.caudatum + Loxocephalus + Blepharisma,3,5.532564827
104,P.caudatum,16,15,4,P.caudatum + Loxocephalus + Blepharisma,3,2683.335761
105,Blepharisma,16,15,5,P.caudatum + Loxocephalus + Blepharisma,3,870.6435232
105,Loxocephallus,16,15,5,P.caudatum + Loxocephalus + Blepharisma,3,23.03916553
105,P.caudatum,16,15,5,P.caudatum + Loxocephalus + Blepharisma,3,2786.059274
106,Blepharisma,16,20,1,P.caudatum + Loxocephalus + Blepharisma,3,1546.953736
106,Loxocephallus,16,20,1,P.caudatum + Loxocephalus + Blepharisma,3,0
106,P.caudatum,16,20,1,P.caudatum + Loxocephalus + Blepharisma,3,5220.96886
107,Blepharisma,16,20,2,P.caudatum + Loxocephalus + Blepharisma,3,157.5696765
107,Loxocephallus,16,20,2,P.caudatum + Loxocephalus + Blepharisma,3,0
107,P.caudatum,16,20,2,P.caudatum + Loxocephalus + Blepharisma,3,3624.10256
108,Blepharisma,16,20,3,P.caudatum + Loxocephalus + Blepharisma,3,195.5729193
108,Loxocephallus,16,20,3,P.caudatum + Loxocephalus + Blepharisma,3,0
108,P.caudatum,16,20,3,P.caudatum + Loxocephalus + Blepharisma,3,1955.729193
109,Blepharisma,16,20,4,P.caudatum + Loxocephalus + Blepharisma,3,321.3880705
109,Loxocephallus,16,20,4,P.caudatum + Loxocephalus + Blepharisma,3,0
109,P.caudatum,16,20,4,P.caudatum + Loxocephalus + Blepharisma,3,4178.044917
110,Blepharisma,16,20,5,P.caudatum + Loxocephalus + Blepharisma,3,122.6780189
110,Loxocephallus,16,20,5,P.caudatum + Loxocephalus + Blepharisma,3,0
110,P.caudatum,16,20,5,P.caudatum + Loxocephalus + Blepharisma,3,2986.841244
111,Colpidium,16,15,1,P.caudatum + Loxocephalus + Colpidium,3,11656.01792
111,Loxocephallus,16,15,1,P.caudatum + Loxocephalus + Colpidium,3,0
111,P.caudatum,16,15,1,P.caudatum + Loxocephalus + Colpidium,3,240.3302664
112,Colpidium,16,15,2,P.caudatum + Loxocephalus + Colpidium,3,15810.46774
112,Loxocephallus,16,15,2,P.caudatum + Loxocephalus + Colpidium,3,0
112,P.caudatum,16,15,2,P.caudatum + Loxocephalus + Colpidium,3,132.8610734
113,Colpidium,16,15,3,P.caudatum + Loxocephalus + Colpidium,3,1.645239102
113,Loxocephallus,16,15,3,P.caudatum + Loxocephalus + Colpidium,3,0
113,P.caudatum,16,15,3,P.caudatum + Loxocephalus + Colpidium,3,128.0815315
114,Colpidium,16,15,4,P.caudatum + Loxocephalus + Colpidium,3,19464.49449
114,Loxocephallus,16,15,4,P.caudatum + Loxocephalus + Colpidium,3,0
114,P.caudatum,16,15,4,P.caudatum + Loxocephalus + Colpidium,3,9.001972869
115,Colpidium,16,15,5,P.caudatum + Loxocephalus + Colpidium,3,13601.6913
115,Loxocephallus,16,15,5,P.caudatum + Loxocephalus + Colpidium,3,0
115,P.caudatum,16,15,5,P.caudatum + Loxocephalus + Colpidium,3,172.1733075
116,Colpidium,16,20,1,P.caudatum + Loxocephalus + Colpidium,3,10857.64945
116,Loxocephallus,16,20,1,P.caudatum + Loxocephalus + Colpidium,3,0
116,P.caudatum,16,20,1,P.caudatum + Loxocephalus + Colpidium,3,485.9752583
117,Colpidium,16,20,2,P.caudatum + Loxocephalus + Colpidium,3,11591.92105
117,Loxocephallus,16,20,2,P.caudatum + Loxocephalus + Colpidium,3,0
117,P.caudatum,16,20,2,P.caudatum + Loxocephalus + Colpidium,3,884.129572
118,Colpidium,16,20,3,P.caudatum + Loxocephalus + Colpidium,3,12138.57996
118,Loxocephallus,16,20,3,P.caudatum + Loxocephalus + Colpidium,3,0
118,P.caudatum,16,20,3,P.caudatum + Loxocephalus + Colpidium,3,255.5490518
119,Colpidium,16,20,4,P.caudatum + Loxocephalus + Colpidium,3,13130.86084
119,Loxocephallus,16,20,4,P.caudatum + Loxocephalus + Colpidium,3,0
119,P.caudatum,16,20,4,P.caudatum + Loxocephalus + Colpidium,3,222.5569634
120,Colpidium,16,20,5,P.caudatum + Loxocephalus + Colpidium,3,13978.54602
120,Loxocephallus,16,20,5,P.caudatum + Loxocephalus + Colpidium,3,0
120,P.caudatum,16,20,5,P.caudatum + Loxocephalus + Colpidium,3,751.5347324
121,Blepharisma,16,15,1,P.caudatum + Blepharisma + Colpidium,3,65.9041278
121,Colpidium,16,15,1,P.caudatum + Blepharisma + Colpidium,3,16138.57841
121,P.caudatum,16,15,1,P.caudatum + Blepharisma + Colpidium,3,140.7661499
122,Blepharisma,16,15,2,P.caudatum + Blepharisma + Colpidium,3,210.3508661
122,Colpidium,16,15,2,P.caudatum + Blepharisma + Colpidium,3,15355.61322
122,P.caudatum,16,15,2,P.caudatum + Blepharisma + Colpidium,3,210.3508661
123,Blepharisma,16,15,3,P.caudatum + Blepharisma + Colpidium,3,287.7044716
123,Colpidium,16,15,3,P.caudatum + Blepharisma + Colpidium,3,14816.78029
123,P.caudatum,16,15,3,P.caudatum + Blepharisma + Colpidium,3,575.4089433
124,Blepharisma,16,15,4,P.caudatum + Blepharisma + Colpidium,3,189.3612723
124,Colpidium,16,15,4,P.caudatum + Blepharisma + Colpidium,3,14580.81797
124,P.caudatum,16,15,4,P.caudatum + Blepharisma + Colpidium,3,179.4843455
125,Blepharisma,16,15,5,P.caudatum + Blepharisma + Colpidium,3,158.9593079
125,Colpidium,16,15,5,P.caudatum + Blepharisma + Colpidium,3,10014.4364
125,P.caudatum,16,15,5,P.caudatum + Blepharisma + Colpidium,3,35.59552629
126,Blepharisma,16,20,1,P.caudatum + Blepharisma + Colpidium,3,288.2284434
126,Colpidium,16,20,1,P.caudatum + Blepharisma + Colpidium,3,2882.284434
126,P.caudatum,16,20,1,P.caudatum + Blepharisma + Colpidium,3,2017.599104
127,Blepharisma,16,20,2,P.caudatum + Blepharisma + Colpidium,3,106.6759351
127,Colpidium,16,20,2,P.caudatum + Blepharisma + Colpidium,3,6187.204233
127,P.caudatum,16,20,2,P.caudatum + Blepharisma + Colpidium,3,1066.759351
128,Blepharisma,16,20,3,P.caudatum + Blepharisma + Colpidium,3,728.01335
