Temperature,Species,Replicate,Date,Observer,Density
15,spirostomum,4,01/12/2021,Francesco,0.006
30,blepharisma,1,02/12/2021,Ellie,0.35
30,blepharisma,2,02/12/2021,Ellie,0.14
30,blepharisma,3,02/12/2021,Ellie,0.12
30,blepharisma,4,02/12/2021,Ellie,0.15
30,p_caudatum,1,02/12/2021,Ellie,0.008
30,p_caudatum,2,02/12/2021,Ellie,0.006
30,p_caudatum,3,02/12/2021,Ellie,0.01
30,p_caudatum,4,02/12/2021,Ellie,0.001
30,philodina,1,02/12/2021,Ellie,0.014
30,philodina,2,02/12/2021,Ellie,0.032
30,philodina,4,02/12/2021,Ellie,0.024
25,blepharisma,1,02/12/2021,Francesco,0.11
25,blepharisma,2,02/12/2021,Francesco,0.1
25,blepharisma,3,02/12/2021,Francesco,0.11
25,blepharisma,4,02/12/2021,Francesco,0.09
25,lepadella,1,02/12/2021,Ellie,0.05
25,lepadella,2,02/12/2021,Ellie,0.04
25,lepadella,3,02/12/2021,Ellie,0.04
25,lepadella,4,02/12/2021,Ellie,0.05
25,philodina,1,02/12/2021,Ellie,0.054
25,philodina,2,02/12/2021,Ellie,0.046
25,philodina,3,02/12/2021,Ellie,0.028
20,blepharisma,1,02/12/2021,Ellie,0.37
20,blepharisma,2,02/12/2021,Ellie,0.22
20,blepharisma,3,02/12/2021,Ellie,0.26
20,blepharisma,4,02/12/2021,Ellie,0.25
20,lepadella,1,02/12/2021,Ellie,0.23
20,lepadella,2,02/12/2021,Ellie,0.09
20,lepadella,3,02/12/2021,Ellie,0.17
20,lepadella,4,02/12/2021,Ellie,0.27
20,p_aurelia,1,02/12/2021,Francesco,0.14
20,p_aurelia,2,02/12/2021,Francesco,0.2
20,p_aurelia,3,02/12/2021,Francesco,0.04
20,p_aurelia,4,02/12/2021,Francesco,0.08
20,p_caudatum,1,02/12/2021,Ellie,0.12
20,p_caudatum,2,02/12/2021,Ellie,0.15
20,p_caudatum,3,02/12/2021,Ellie,0.35
20,p_caudatum,4,02/12/2021,Ellie,0.19
20,philodina,1,02/12/2021,Francesco,0.008
20,philodina,2,02/12/2021,Francesco,0.01
20,philodina,3,02/12/2021,Francesco,0.008
20,philodina,4,02/12/2021,Francesco,0.02
15,blepharisma,1,02/12/2021,Francesco,0.014
15,blepharisma,2,02/12/2021,Francesco,0.016
15,blepharisma,3,02/12/2021,Francesco,0.008
15,blepharisma,4,02/12/2021,Francesco,0.014
15,colpidium,1,02/12/2021,Ellie,0.7
15,colpidium,2,02/12/2021,Ellie,0.6
15,colpidium,3,02/12/2021,Ellie,0.8
15,colpidium,4,02/12/2021,Ellie,0.4
15,lepadella,1,02/12/2021,Ellie,0.044
15,lepadella,2,02/12/2021,Ellie,0.036
15,lepadella,3,02/12/2021,Ellie,0.04
15,lepadella,4,02/12/2021,Ellie,0.036
15,p_aurelia,1,02/12/2021,Ellie,0.06
15,p_aurelia,2,02/12/2021,Ellie,0.08
15,p_aurelia,3,02/12/2021,Ellie,0.08
15,p_aurelia,4,02/12/2021,Ellie,0.12
15,p_caudatum,1,02/12/2021,Ellie,0.04
15,p_caudatum,2,02/12/2021,Ellie,0.04
15,p_caudatum,3,02/12/2021,Ellie,0.03
15,p_caudatum,4,02/12/2021,Ellie,0.03
15,philodina,1,02/12/2021,Francesco,0.003
15,philodina,2,02/12/2021,Francesco,0.001
15,philodina,3,02/12/2021,Francesco,0.003
15,philodina,4,02/12/2021,Francesco,0.001
15,spirostomum,1,02/12/2021,Ellie,0.006
15,spirostomum,2,02/12/2021,Ellie,0.004
15,spirostomum,3,02/12/2021,Ellie,0.002
15,spirostomum,4,02/12/2021,Ellie,0.003
30,blepharisma,1,03/12/2021,Ellie,0.27
30,blepharisma,2,03/12/2021,Ellie,0.25
30,blepharisma,3,03/12/2021,Ellie,0.17
30,blepharisma,4,03/12/2021,Ellie,0.21
30,p_caudatum,1,03/12/2021,Ellie,0.016
30,p_caudatum,2,03/12/2021,Ellie,0.004
30,p_caudatum,3,03/12/2021,Ellie,0.014
30,p_caudatum,4,03/12/2021,Ellie,0.008
30,philodina,1,03/12/2021,Ellie,0.014
30,philodina,2,03/12/2021,Ellie,0.028
30,philodina,4,03/12/2021,Ellie,0.028
25,blepharisma,1,03/12/2021,Ellie,0.18
25,blepharisma,2,03/12/2021,Ellie,0.12
25,blepharisma,3,03/12/2021,Ellie,0.09
25,blepharisma,4,03/12/2021,Ellie,0.11
25,lepadella,1,03/12/2021,Ellie,0.02
25,lepadella,2,03/12/2021,Ellie,0.01
25,lepadella,3,03/12/2021,Ellie,0.04
25,lepadella,4,03/12/2021,Ellie,0.02
25,philodina,1,03/12/2021,Ellie,0.06
25,philodina,2,03/12/2021,Ellie,0.044
25,philodina,3,03/12/2021,Ellie,0.028
20,blepharisma,1,03/12/2021,Ellie,0.21
20,blepharisma,2,03/12/2021,Ellie,0.1
20,blepharisma,3,03/12/2021,Ellie,0.17
20,blepharisma,4,03/12/2021,Ellie,0.13
20,lepadella,1,03/12/2021,Ellie,0.13
20,lepadella,2,03/12/2021,Ellie,0.13
20,lepadella,3,03/12/2021,Ellie,0.42
20,lepadella,4,03/12/2021,Ellie,0.26
20,p_aurelia,1,03/12/2021,Ellie,0.22
20,p_aurelia,2,03/12/2021,Ellie,0.38
20,p_aurelia,3,03/12/2021,Ellie,0.13
20,p_aurelia,4,03/12/2021,Ellie,0.09
20,p_caudatum,1,03/12/2021,Ellie,0.12
20,p_caudatum,2,03/12/2021,Ellie,0.24
20,p_caudatum,3,03/12/2021,Ellie,0.34
20,p_caudatum,4,03/12/2021,Ellie,0.16
20,philodina,1,03/12/2021,Ellie,0.012
20,philodina,2,03/12/2021,Ellie,0.012
20,philodina,3,03/12/2021,Ellie,0.006
20,philodina,4,03/12/2021,Ellie,0.032
15,blepharisma,1,03/12/2021,Ellie,0.008
15,blepharisma,2,03/12/2021,Ellie,0.008
15,blepharisma,3,03/12/2021,Ellie,0.01
15,blepharisma,4,03/12/2021,Ellie,0.02
15,colpidium,1,03/12/2021,Ellie,0.7
15,colpidium,2,03/12/2021,Ellie,0.3
15,colpidium,3,03/12/2021,Ellie,0.2
15,colpidium,4,03/12/2021,Ellie,0.2
15,lepadella,1,03/12/2021,Ellie,0.04
15,lepadella,2,03/12/2021,Ellie,0.04
15,lepadella,3,03/12/2021,Ellie,0.045
15,lepadella,4,03/12/2021,Ellie,0.06
15,p_aurelia,1,03/12/2021,Ellie,0.07
15,p_aurelia,2,03/12/2021,Ellie,0.06
15,p_aurelia,3,03/12/2021,Ellie,0.12
15,p_aurelia,4,03/12/2021,Ellie,0.13
15,p_caudatum,1,03/12/2021,Ellie,0.02
15,p_caudatum,2,03/12/2021,Ellie,0.03
15,p_caudatum,3,03/12/2021,Ellie,0.07
15,p_caudatum,4,03/12/2021,Ellie,0.07
15,philodina,1,03/12/2021,Ellie,0.001
15,philodina,2,03/12/2021,Ellie,0.002
15,philodina,3,03/12/2021,Ellie,0.002
15,philodina,4,03/12/2021,Ellie,0.006
15,spirostomum,1,03/12/2021,Ellie,0.004
15,spirostomum,2,03/12/2021,Ellie,0.006
15,spirostomum,3,03/12/2021,Ellie,0.006
15,spirostomum,4,03/12/2021,Ellie,0.02
30,blepharisma,1,06/12/2021,Ellie,0.21
30,blepharisma,2,06/12/2021,Ellie,0.15
30,blepharisma,3,06/12/2021,Ellie,0.13
30,blepharisma,4,06/12/2021,Ellie,0.18
30,p_caudatum,1,06/12/2021,Ellie,0.01
30,p_caudatum,2,06/12/2021,Ellie,0.006
30,p_caudatum,3,06/12/2021,Ellie,0.02
30,p_caudatum,4,06/12/2021,Ellie,0.01
30,philodina,1,06/12/2021,Ellie,0.012
30,philodina,2,06/12/2021,Ellie,0.024
30,philodina,4,06/12/2021,Ellie,0.01
25,blepharisma,1,06/12/2021,Ellie,0.17
25,blepharisma,2,06/12/2021,Ellie,0.13
25,blepharisma,3,06/12/2021,Ellie,0.13
25,blepharisma,4,06/12/2021,Ellie,0.08
25,lepadella,1,06/12/2021,Francesco,0.03
25,lepadella,2,06/12/2021,Francesco,0.03
25,lepadella,3,06/12/2021,Francesco,0.01
25,lepadella,4,06/12/2021,Francesco,0.02
25,philodina,1,06/12/2021,Ellie,0.044
25,philodina,2,06/12/2021,Ellie,0.04
25,philodina,3,06/12/2021,Ellie,0.032
20,blepharisma,1,06/12/2021,Ellie,0.23
20,blepharisma,2,06/12/2021,Ellie,0.14
20,blepharisma,3,06/12/2021,Ellie,0.23
20,blepharisma,4,06/12/2021,Ellie,0.16
20,lepadella,1,06/12/2021,Francesco,0.11
20,lepadella,2,06/12/2021,Francesco,0.07
20,lepadella,3,06/12/2021,Francesco,0.22
20,lepadella,4,06/12/2021,Francesco,0.24
20,p_aurelia,1,06/12/2021,Ellie,0.1
20,p_aurelia,2,06/12/2021,Ellie,0.48
20,p_aurelia,3,06/12/2021,Ellie,0.11
20,p_aurelia,4,06/12/2021,Ellie,0.12
20,p_caudatum,1,06/12/2021,Francesco,0.11
20,p_caudatum,2,06/12/2021,Francesco,0.13
20,p_caudatum,3,06/12/2021,Francesco,0.2
20,p_caudatum,4,06/12/2021,Francesco,0.15
20,philodina,1,06/12/2021,Ellie,0.012
20,philodina,2,06/12/2021,Ellie,0.008
20,philodina,3,06/12/2021,Ellie,0.004
20,philodina,4,06/12/2021,Ellie,0.016
15,blepharisma,1,06/12/2021,Ellie,0.01
15,blepharisma,2,06/12/2021,Ellie,0.008
15,blepharisma,3,06/12/2021,Ellie,0.014
15,blepharisma,4,06/12/2021,Ellie,0.012
15,colpidium,1,06/12/2021,Ellie,0.1
15,colpidium,2,06/12/2021,Ellie,0.5
15,colpidium,3,06/12/2021,Ellie,0.8
15,colpidium,4,06/12/2021,Ellie,0.7
15,lepadella,1,06/12/2021,Francesco,0.13
15,lepadella,2,06/12/2021,Francesco,0.11
15,lepadella,3,06/12/2021,Francesco,0.07
15,lepadella,4,06/12/2021,Francesco,0.13
15,p_aurelia,1,06/12/2021,Francesco,0.06
15,p_aurelia,2,06/12/2021,Francesco,0.04
15,p_aurelia,3,06/12/2021,Francesco,0.13
15,p_aurelia,4,06/12/2021,Francesco,0.02
15,p_caudatum,1,06/12/2021,Ellie,0.06
15,p_caudatum,2,06/12/2021,Ellie,0.06
15,p_caudatum,3,06/12/2021,Ellie,0.06
15,p_caudatum,4,06/12/2021,Ellie,0.06
15,philodina,1,06/12/2021,Ellie,0.006
15,philodina,2,06/12/2021,Ellie,0.012
15,philodina,3,06/12/2021,Ellie,0.014
15,philodina,4,06/12/2021,Ellie,0.008
15,spirostomum,1,06/12/2021,Ellie,0.018
15,spirostomum,2,06/12/2021,Ellie,0.01
15,spirostomum,3,06/12/2021,Ellie,0.006
15,spirostomum,4,06/12/2021,Ellie,0.02
30,blepharisma,1,07/12/2021,Ellie,0.3
30,blepharisma,2,07/12/2021,Ellie,0.18
30,blepharisma,3,07/12/2021,Ellie,0.1
30,blepharisma,4,07/12/2021,Ellie,0.17
30,p_caudatum,1,07/12/2021,Francesco,0.006
30,p_caudatum,2,07/12/2021,Francesco,0.004
30,p_caudatum,3,07/12/2021,Francesco,0.014
30,p_caudatum,4,07/12/2021,Francesco,0.01
30,philodina,1,07/12/2021,Ellie,0.016
30,philodina,2,07/12/2021,Ellie,0.03
30,philodina,4,07/12/2021,Ellie,0.02
25,blepharisma,1,07/12/2021,Ellie,0.21
25,blepharisma,2,07/12/2021,Ellie,0.15
25,blepharisma,3,07/12/2021,Ellie,0.13
25,blepharisma,4,07/12/2021,Ellie,0.13
25,lepadella,1,07/12/2021,Francesco,0.02
25,lepadella,2,07/12/2021,Francesco,0.01
25,lepadella,3,07/12/2021,Francesco,0.05
25,lepadella,4,07/12/2021,Francesco,0.04
25,philodina,1,07/12/2021,Ellie,0.036
25,philodina,2,07/12/2021,Ellie,0.03
25,philodina,3,07/12/2021,Ellie,0.016
20,blepharisma,1,07/12/2021,Ellie,0.19
20,blepharisma,2,07/12/2021,Ellie,0.17
20,blepharisma,3,07/12/2021,Ellie,0.22
20,blepharisma,4,07/12/2021,Ellie,0.17
20,lepadella,1,07/12/2021,Francesco,0.1
20,lepadella,2,07/12/2021,Francesco,0.05
20,lepadella,3,07/12/2021,Francesco,0.18
20,lepadella,4,07/12/2021,Francesco,0.26
20,p_aurelia,1,07/12/2021,Francesco,0.17
20,p_aurelia,2,07/12/2021,Francesco,0.233333333
20,p_aurelia,3,07/12/2021,Francesco,0.1
20,p_aurelia,4,07/12/2021,Francesco,0.1
20,p_caudatum,1,07/12/2021,Ellie,0.08
20,p_caudatum,2,07/12/2021,Ellie,0.18
20,p_caudatum,3,07/12/2021,Ellie,0.38
20,p_caudatum,4,07/12/2021,Ellie,0.13
20,philodina,1,07/12/2021,Ellie,0.012
20,philodina,2,07/12/2021,Ellie,0.008
20,philodina,3,07/12/2021,Ellie,0.016
20,philodina,4,07/12/2021,Ellie,0.018
15,blepharisma,1,07/12/2021,Ellie,0.016
15,blepharisma,2,07/12/2021,Ellie,0.024
15,blepharisma,3,07/12/2021,Ellie,0.002
15,blepharisma,4,07/12/2021,Ellie,0.018
15,colpidium,1,07/12/2021,Ellie,0.8
15,colpidium,2,07/12/2021,Ellie,0.4
15,colpidium,3,07/12/2021,Ellie,1
15,colpidium,4,07/12/2021,Ellie,0.6
15,lepadella,1,07/12/2021,Francesco,0.07
15,lepadella,2,07/12/2021,Francesco,0.14
15,lepadella,3,07/12/2021,Francesco,0.12
15,lepadella,4,07/12/2021,Francesco,0.13
15,p_aurelia,1,07/12/2021,Francesco,0.06
15,p_aurelia,2,07/12/2021,Francesco,0.05
15,p_aurelia,3,07/12/2021,Francesco,0.09
15,p_aurelia,4,07/12/2021,Francesco,0.01
15,p_caudatum,1,07/12/2021,Ellie,0.01
15,p_caudatum,2,07/12/2021,Ellie,0.04
15,p_caudatum,3,07/12/2021,Ellie,0.02
15,p_caudatum,4,07/12/2021,Ellie,0.06
15,philodina,1,07/12/2021,Francesco,0.01
15,philodina,2,07/12/2021,Francesco,0.004
15,philodina,3,07/12/2021,Francesco,0.01
15,philodina,4,07/12/2021,Francesco,0.012
15,spirostomum,1,07/12/2021,Ellie,0.012
15,spirostomum,2,07/12/2021,Ellie,0.006
15,spirostomum,3,07/12/2021,Ellie,0.004
15,spirostomum,4,07/12/2021,Ellie,0.03
20,philodina,1,08/12/2021,Ellie,0.012
20,philodina,2,08/12/2021,Ellie,0.008
20,philodina,3,08/12/2021,Ellie,0.014
20,philodina,4,08/12/2021,Ellie,0.028
15,blepharisma,1,08/12/2021,Ellie,0.016
15,blepharisma,2,08/12/2021,Ellie,0.018
15,blepharisma,3,08/12/2021,Ellie,0.004
15,blepharisma,4,08/12/2021,Ellie,0.008
15,colpidium,1,08/12/2021,Ellie,0.5
15,colpidium,2,08/12/2021,Ellie,0.25
15,colpidium,3,08/12/2021,Ellie,0.8
15,colpidium,4,08/12/2021,Ellie,1.3
15,lepadella,1,08/12/2021,Ellie,0.13
15,lepadella,2,08/12/2021,Ellie,0.09
15,lepadella,3,08/12/2021,Ellie,0.1
15,lepadella,4,08/12/2021,Ellie,0.11
15,p_caudatum,1,08/12/2021,Ellie,0.05
15,p_caudatum,2,08/12/2021,Ellie,0.06
15,p_caudatum,3,08/12/2021,Ellie,0.04
15,p_caudatum,4,08/12/2021,Ellie,0.06
15,philodina,1,08/12/2021,Ellie,0.006
15,philodina,2,08/12/2021,Ellie,0.01
15,philodina,3,08/12/2021,Ellie,0.01
15,philodina,4,08/12/2021,Ellie,0.014
15,spirostomum,1,08/12/2021,Ellie,0.006
15,spirostomum,2,08/12/2021,Ellie,0.012
15,spirostomum,3,08/12/2021,Ellie,0.008
15,spirostomum,4,08/12/2021,Ellie,0.024
20,philodina,1,09/12/2021,Ellie,0.008
20,philodina,2,09/12/2021,Ellie,0.008
20,philodina,3,09/12/2021,Ellie,0.014
20,philodina,4,09/12/2021,Ellie,0.034
15,blepharisma,1,09/12/2021,Ellie,0.016
15,blepharisma,2,09/12/2021,Ellie,0.022
15,blepharisma,3,09/12/2021,Ellie,0.004
15,blepharisma,4,09/12/2021,Ellie,0.01
15,colpidium,1,09/12/2021,Francesco,0.4
15,colpidium,2,09/12/2021,Francesco,0.9
15,colpidium,3,09/12/2021,Francesco,0.3
15,colpidium,4,09/12/2021,Francesco,0.3
15,lepadella,1,09/12/2021,Francesco,0.09
15,lepadella,2,09/12/2021,Francesco,0.11
15,lepadella,3,09/12/2021,Francesco,0.1
15,lepadella,4,09/12/2021,Francesco,0.12
15,p_caudatum,1,09/12/2021,Ellie,0.03
15,p_caudatum,2,09/12/2021,Ellie,0.062
15,p_caudatum,3,09/12/2021,Ellie,0.046
15,p_caudatum,4,09/12/2021,Ellie,0.036
15,philodina,1,09/12/2021,Ellie,0.008
15,philodina,2,09/12/2021,Ellie,0.01
15,philodina,3,09/12/2021,Ellie,0.012
15,philodina,4,09/12/2021,Ellie,0.038
15,spirostomum,1,09/12/2021,Ellie,0.004
15,spirostomum,2,09/12/2021,Ellie,0.018
15,spirostomum,3,09/12/2021,Ellie,0.008
15,spirostomum,4,09/12/2021,Ellie,0.02
20,philodina,1,10/12/2021,Ellie,0.014
20,philodina,2,10/12/2021,Ellie,0.006
20,philodina,3,10/12/2021,Ellie,0.016
20,philodina,4,10/12/2021,Ellie,0.028
15,blepharisma,1,10/12/2021,Ellie,0.012
15,blepharisma,2,10/12/2021,Ellie,0.01
15,blepharisma,3,10/12/2021,Ellie,0.006
15,blepharisma,4,10/12/2021,Ellie,0.012
15,colpidium,1,10/12/2021,Ellie,0.4
15,colpidium,2,10/12/2021,Ellie,0.5
15,colpidium,3,10/12/2021,Ellie,0.6
15,colpidium,4,10/12/2021,Ellie,0.4
15,lepadella,1,10/12/2021,Ellie,0.1
15,lepadella,2,10/12/2021,Ellie,0.11
15,lepadella,3,10/12/2021,Ellie,0.1
15,lepadella,4,10/12/2021,Ellie,0.1
15,p_caudatum,1,10/12/2021,Ellie,0.05
15,p_caudatum,2,10/12/2021,Ellie,0.034
15,p_caudatum,3,10/12/2021,Ellie,0.036
15,p_caudatum,4,10/12/2021,Ellie,0.044
15,philodina,1,10/12/2021,Ellie,0.008
15,philodina,2,10/12/2021,Ellie,0.012
15,philodina,3,10/12/2021,Ellie,0.016
15,philodina,4,10/12/2021,Ellie,0.016
15,spirostomum,1,10/12/2021,Ellie,0.004
15,spirostomum,2,10/12/2021,Ellie,0.008
15,spirostomum,3,10/12/2021,Ellie,0.002
15,spirostomum,4,10/12/2021,Ellie,0.022
20,philodina,1,14/12/2021,Ellie,0.02
20,philodina,2,14/12/2021,Ellie,0.004
20,philodina,3,14/12/2021,Ellie,0.004
20,philodina,4,14/12/2021,Ellie,0.014
15,blepharisma,1,14/12/2021,Ellie,0.002
15,blepharisma,2,14/12/2021,Ellie,0.014
15,blepharisma,3,14/12/2021,Ellie,0.002
15,blepharisma,4,14/12/2021,Ellie,0.004
15,colpidium,1,14/12/2021,Ellie,0.4
15,colpidium,2,14/12/2021,Ellie,0.7
15,colpidium,3,14/12/2021,Ellie,0.6
15,colpidium,4,14/12/2021,Ellie,0.6
15,lepadella,1,14/12/2021,Ellie,0.14
15,lepadella,2,14/12/2021,Ellie,0.16
15,lepadella,3,14/12/2021,Ellie,0.13
15,lepadella,4,14/12/2021,Ellie,0.15
15,p_caudatum,1,14/12/2021,Ellie,0.08
15,p_caudatum,2,14/12/2021,Ellie,0.05
15,p_caudatum,3,14/12/2021,Ellie,0.07
15,p_caudatum,4,14/12/2021,Ellie,0.01
15,philodina,1,14/12/2021,Ellie,0.008
15,philodina,2,14/12/2021,Ellie,0.012
15,philodina,3,14/12/2021,Ellie,0.014
15,philodina,4,14/12/2021,Ellie,0.02
15,spirostomum,1,14/12/2021,Ellie,0.008
15,spirostomum,2,14/12/2021,Ellie,0.006
15,spirostomum,3,14/12/2021,Ellie,0.008
15,spirostomum,4,14/12/2021,Ellie,0.016
15,blepharisma,1,15/12/2021,Ellie,0.006
15,blepharisma,2,15/12/2021,Ellie,0.004
15,blepharisma,3,15/12/2021,Ellie,0.0005
15,blepharisma,4,15/12/2021,Ellie,0.002
15,colpidium,1,15/12/2021,Ellie,0.5
15,colpidium,2,15/12/2021,Ellie,0.5
15,colpidium,3,15/12/2021,Ellie,1.3
15,colpidium,4,15/12/2021,Ellie,0.3
15,lepadella,1,15/12/2021,Ellie,0.07
15,lepadella,2,15/12/2021,Ellie,0.17
15,lepadella,3,15/12/2021,Ellie,0.06
15,lepadella,4,15/12/2021,Ellie,0.06
15,p_caudatum,1,15/12/2021,Ellie,0.05
15,p_caudatum,2,15/12/2021,Ellie,0.01
15,p_caudatum,3,15/12/2021,Ellie,0.05
15,p_caudatum,4,15/12/2021,Ellie,0.05
15,philodina,1,15/12/2021,Ellie,0.004
15,philodina,2,15/12/2021,Ellie,0.012
15,philodina,3,15/12/2021,Ellie,0.012
15,philodina,4,15/12/2021,Ellie,0.012
15,spirostomum,1,15/12/2021,Ellie,0.004
15,spirostomum,2,15/12/2021,Ellie,0.004
15,spirostomum,3,15/12/2021,Ellie,0.002
15,spirostomum,4,15/12/2021,Ellie,0.016
15,blepharisma,1,17/12/2021,Ellie,0.006
15,blepharisma,2,17/12/2021,Ellie,0.006
15,blepharisma,3,17/12/2021,Ellie,0.0005
15,blepharisma,4,17/12/2021,Ellie,0.004
15,colpidium,1,17/12/2021,Ellie,0.6
15,colpidium,2,17/12/2021,Ellie,0.4
15,colpidium,3,17/12/2021,Ellie,0.4
15,colpidium,4,17/12/2021,Ellie,0.3
15,lepadella,1,17/12/2021,Ellie,0.08
15,lepadella,2,17/12/2021,Ellie,0.14
15,lepadella,3,17/12/2021,Ellie,0.07
15,lepadella,4,17/12/2021,Ellie,0.14
15,p_caudatum,1,17/12/2021,Ellie,0.02
15,p_caudatum,2,17/12/2021,Ellie,0.06
15,p_caudatum,3,17/12/2021,Ellie,0.07
15,p_caudatum,4,17/12/2021,Ellie,0.06
15,philodina,1,17/12/2021,Ellie,0.002
15,philodina,2,17/12/2021,Ellie,0.012
15,philodina,3,17/12/2021,Ellie,0.012
15,philodina,4,17/12/2021,Ellie,0.034
15,spirostomum,1,17/12/2021,Ellie,0.001
15,spirostomum,2,17/12/2021,Ellie,0.008
15,spirostomum,3,17/12/2021,Ellie,0.0005
15,spirostomum,4,17/12/2021,Ellie,0.008
15,blepharisma,1,20/12/2021,Ellie,0.002
15,blepharisma,2,20/12/2021,Ellie,0.008
15,blepharisma,3,20/12/2021,Ellie,0.002
15,blepharisma,4,20/12/2021,Ellie,0.001
15,colpidium,1,20/12/2021,Ellie,0.5
15,colpidium,2,20/12/2021,Ellie,0.9
15,colpidium,3,20/12/2021,Ellie,0.4
15,colpidium,4,20/12/2021,Ellie,0.6
15,lepadella,1,20/12/2021,Ellie,0.04
15,lepadella,2,20/12/2021,Ellie,0.06
15,lepadella,3,20/12/2021,Ellie,0.04
15,lepadella,4,20/12/2021,Ellie,0.04
15,p_caudatum,1,20/12/2021,Ellie,0.05
15,p_caudatum,2,20/12/2021,Ellie,0.04
15,p_caudatum,3,20/12/2021,Ellie,0.04
15,p_caudatum,4,20/12/2021,Ellie,0.04
15,philodina,1,20/12/2021,Ellie,0.01
15,philodina,2,20/12/2021,Ellie,0.01
15,philodina,3,20/12/2021,Ellie,0.01
15,philodina,4,20/12/2021,Ellie,0.014
15,spirostomum,1,20/12/2021,Ellie,0.0005
15,spirostomum,2,20/12/2021,Ellie,0.0005
15,spirostomum,3,20/12/2021,Ellie,0.0005
15,spirostomum,4,20/12/2021,Ellie,0.012
15,blepharisma,1,21/12/2021,Ellie,0.008
15,blepharisma,2,21/12/2021,Ellie,0.002
15,blepharisma,3,21/12/2021,Ellie,
15,blepharisma,4,21/12/2021,Ellie,0.004
15,colpidium,1,21/12/2021,Ellie,0.6
15,colpidium,2,21/12/2021,Ellie,0.3
15,colpidium,3,21/12/2021,Ellie,1.2
15,colpidium,4,21/12/2021,Ellie,0.3
15,lepadella,1,21/12/2021,Ellie,0.02
15,lepadella,2,21/12/2021,Ellie,0.03
15,lepadella,3,21/12/2021,Ellie,0.02
15,lepadella,4,21/12/2021,Ellie,0.08
15,p_caudatum,1,21/12/2021,Ellie,0.03
15,p_caudatum,2,21/12/2021,Ellie,0.03
15,p_caudatum,3,21/12/2021,Ellie,0.06
15,p_caudatum,4,21/12/2021,Ellie,0.09
15,philodina,1,21/12/2021,Ellie,0.012
15,philodina,2,21/12/2021,Ellie,0.02
15,philodina,3,21/12/2021,Ellie,0.012
15,philodina,4,21/12/2021,Ellie,0.018
15,spirostomum,1,21/12/2021,Ellie,0.0005
15,spirostomum,2,21/12/2021,Ellie,0.0005
15,spirostomum,3,21/12/2021,Ellie,
15,spirostomum,4,21/12/2021,Ellie,0.018
15,blepharisma,1,22/12/2021,Ellie,0.002
15,blepharisma,2,22/12/2021,Ellie,0.006
15,blepharisma,4,22/12/2021,Ellie,0.004
15,colpidium,1,22/12/2021,Ellie,0.5
15,colpidium,2,22/12/2021,Ellie,0.8
15,colpidium,3,22/12/2021,Ellie,0.5
15,colpidium,4,22/12/2021,Ellie,0.3
15,lepadella,1,22/12/2021,Ellie,0.01
15,lepadella,2,22/12/2021,Ellie,0.02
15,lepadella,3,22/12/2021,Ellie,0.03
15,lepadella,4,22/12/2021,Ellie,0.004
15,p_caudatum,1,22/12/2021,Ellie,0.1
15,p_caudatum,2,22/12/2021,Ellie,0.06
15,p_caudatum,3,22/12/2021,Ellie,0.08
15,p_caudatum,4,22/12/2021,Ellie,0.06
15,philodina,1,22/12/2021,Ellie,0.012
15,philodina,2,22/12/2021,Ellie,0.01
15,philodina,3,22/12/2021,Ellie,0.016
15,philodina,4,22/12/2021,Ellie,0.016
15,spirostomum,1,22/12/2021,Ellie,0.000333333
15,spirostomum,2,22/12/2021,Ellie,0.000333333
15,spirostomum,4,22/12/2021,Ellie,0.006
15,blepharisma,1,23/12/2021,Ellie,0.01
15,blepharisma,2,23/12/2021,Ellie,0.004
15,blepharisma,4,23/12/2021,Ellie,0.004
15,colpidium,1,23/12/2021,Ellie,0.6
15,colpidium,2,23/12/2021,Ellie,0.3
15,colpidium,3,23/12/2021,Ellie,0.6
15,colpidium,4,23/12/2021,Ellie,0.4
15,lepadella,1,23/12/2021,Ellie,0.04
15,lepadella,2,23/12/2021,Ellie,0.02
15,lepadella,3,23/12/2021,Ellie,0.02
15,lepadella,4,23/12/2021,Ellie,0.02
15,p_caudatum,1,23/12/2021,Ellie,0.05
15,p_caudatum,2,23/12/2021,Ellie,0.02
15,p_caudatum,3,23/12/2021,Ellie,0.06
15,p_caudatum,4,23/12/2021,Ellie,0.08
15,philodina,1,23/12/2021,Ellie,0.02
15,philodina,2,23/12/2021,Ellie,0.012
15,philodina,3,23/12/2021,Ellie,0.004
15,philodina,4,23/12/2021,Ellie,0.01
15,spirostomum,4,23/12/2021,Ellie,0.01
35,blepharisma,1,10/01/2022,Ellie,0.002
35,blepharisma,2,10/01/2022,Ellie,0.002
35,blepharisma,3,10/01/2022,Ellie,0.002
35,blepharisma,4,10/01/2022,Ellie,0.002
35,lepadella,1,10/01/2022,Ellie,0.002
35,lepadella,2,10/01/2022,Ellie,0.002
35,lepadella,3,10/01/2022,Ellie,0.002
35,lepadella,4,10/01/2022,Ellie,0.002
35,philodina,1,10/01/2022,Ellie,0.002
35,philodina,2,10/01/2022,Ellie,0.002
35,philodina,3,10/01/2022,Ellie,0.002
35,philodina,4,10/01/2022,Ellie,0.002
10,blepharisma,1,10/01/2022,Ellie,0.002
10,blepharisma,2,10/01/2022,Ellie,0.002
10,blepharisma,3,10/01/2022,Ellie,0.002
10,blepharisma,4,10/01/2022,Ellie,0.002
